"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","inducer","concentration_uM"
"A12",18,"A",12,0.206889978213508,0.207843137254902,0.227450980392157,29.7921568627451,144,0,"A2","ZBD","IPTG",1
"A12",19,"A",12,0.206944444444444,0.207843137254902,0.231372549019608,29.8,144,0,"A2","ZBD","IPTG",1
"A12",20,"A",12,0.210457516339869,0.211764705882353,0.235294117647059,30.3058823529412,144,0,"A2","ZBD","IPTG",1
"A12",21,"A",12,0.214624183006536,0.215686274509804,0.23921568627451,30.9058823529412,144,0,"A2","ZBD","IPTG",1
"A12",22,"A",12,0.216857298474946,0.219607843137255,0.23921568627451,31.2274509803922,144,0,"A2","ZBD","IPTG",1
"A12",23,"A",12,0.22020697167756,0.219607843137255,0.243137254901961,31.7098039215686,144,0,"A2","ZBD","IPTG",1
"A12",24,"A",12,0.226171023965142,0.227450980392157,0.254901960784314,32.5686274509804,144,0,"A2","ZBD","IPTG",1
"A12",25,"A",12,0.232080610021787,0.231372549019608,0.262745098039216,33.4196078431373,144,0,"A2","ZBD","IPTG",1
"A12",26,"A",12,0.235593681917212,0.237254901960784,0.258823529411765,33.9254901960785,144,0,"A2","ZBD","IPTG",1
"A12",27,"A",12,0.240468409586057,0.243137254901961,0.270588235294118,34.6274509803922,144,0,"A2","ZBD","IPTG",1
"A12",28,"A",12,0.248910675381264,0.250980392156863,0.270588235294118,35.843137254902,144,0,"A2","ZBD","IPTG",1
"A12",29,"A",12,0.254221132897604,0.254901960784314,0.27843137254902,36.6078431372549,144,0,"A2","ZBD","IPTG",1
"A12",30,"A",12,0.257598039215687,0.258823529411765,0.290196078431373,37.0941176470589,144,0,"A2","ZBD","IPTG",1
